RegionCode,SubRegion,SiteName,Latitude,Longitude,Depth ,Location,InstrumentType,ProjectCode,Tag #,Fate,Deployment,Recovery,Duration,Species,BlockDimensions,PreWeightBlock,PreWeightEpoxied,PreVolume,PreRWDensity,PreCTDensity,PostWeightDirty,PostWeightClean,PostVolume,PostCTDensity,PostCTMacroboring,PostCTMacroboringRate,PostCTGrazing,PostCTGrazingRate,PostCTAccretion ,PostCTAccretionRate,Notes
FLK,lower,LKI1 (Jaap),24.5859,-81.58272,3,FLK_lower_3,BMU,BMUQuest,3775,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,15.7938,32.5604,11.19515419,1.410771101,1.41082956,33.8959,26.6786,4.856145859,1.54877111,0.298356056,0.04589126,6.040652275,0.929135306,1.327363014,0.204166667,
FLK,lower,LKO2,24.55326,-81.43753,7,FLK_lower_7,BMU,BMUQuest,3776,SUCCESSFULLY RECOVERED,4/19/16,3/6/20,3.882191781,O. faveolata,5x2x1,17.4191,33.9768,12.21072006,1.426541589,1.41263556,39.3708,38.659,11.23126316,1.51624564,0.119330406,0.030737896,0.860126494,0.22155693,2.929392815,0.754571897,
FLK,upper,UKI1 (Cheeca),24.89742,-80.61573,4,FLK_upper_4,BMU,BMUQuest,3777,SUCCESSFULLY RECOVERED,4/27/16,1/7/20,3.698630137,O. faveolata,5x2x1,15.3197,32.073,10.89461803,1.406171374,1.38179188,28.182,27.4357,6.695626259,1.50289873,1.390809059,0.37603356,2.808182712,0.7592494,0.302312851,0.081736437,
FLK,lower,LKO1,24.52202,-81.57709,5,FLK_lower_5,BMU,BMUQuest,3778,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,15.9276,33.1913,11.42815876,1.393715325,1.37382693,45.3471,40.5783,10.13910198,1.49700664,0.162846565,0.025048039,1.126210215,0.173226603,4.454750061,0.685201758,
FLK,middle,MKI2 (Dustan Rocks),24.68988,-81.0294,5,FLK_middle_1b,BMU,BMUQuest,3779,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,18.3485,34.3341,11.93467999,1.537410305,1.47707021,39.6774,38.4518,10.95537758,1.55019466,0.1476717,0.039200124,0.83163071,0.220760152,2.844789505,0.755162305,
FLK,middle,MKO1,24.63127,-81.09255,6,FLK_middle_6,BMU,BMUQuest,3780,Not Recovered,4/20/16,not recovered,NA,O. faveolata,5x2x1,15.7787,32.3564,11.06870842,1.425523142,1.43698338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FLK,lower,LKI1 (Jaap),24.5859,-81.58272,3,FLK_lower_3,BMU,BMUQuest,3781,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,15.9965,33.1743,11.40293312,1.402840816,1.41396409,32.8624,27.5214,5.350144386,1.50334643,0.509628296,0.078387833,5.543160438,0.852614227,1.311149597,0.20167282,
FLK,lower,LKO1,24.52202,-81.57709,5,FLK_lower_5,BMU,BMUQuest,3782,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,17.3413,35.517,11.54195309,1.502458021,1.50700592,41.6655,37.0406,9.826858521,1.61893502,0.21462822,0.033012769,1.500466349,0.230792338,1.643743515,0.252830334,
FLK,lower,LKO2,24.55326,-81.43753,7,FLK_lower_7,BMU,BMUQuest,3783,SUCCESSFULLY RECOVERED,4/19/16,3/6/20,3.882191781,O. faveolata,5x2x1,18.2366,34.5927,11.31856155,1.611211806,1.57752462,44.135,43.192,11.05206585,1.66623094,0.083281517,0.02145219,0.183214183,0.047193491,4.994530678,1.286523428,
FLK,lower,LKO2,24.55326,-81.43753,7,FLK_lower_7,BMU,BMUQuest,3784,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,18.1508,35.6226,12.10532856,1.499405812,1.50242337,45.8769,40.7385,11.18045998,1.60281983,0.338318825,0.052038083,0.586549755,0.09021941,3.340118408,0.513756097,
FLK,middle,MKO2,24.63388,-81.08344,5,FLK_middle_5,BMU,BMUQuest,3785,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,17.6676,35.7314,12.00017738,1.472278237,1.48082291,41.0937,39.7984,11.12725353,1.62287419,0.024375916,0.006470698,0.848547934,0.225250906,2.492274284,0.661585537,
FLK,lower,LKI2,24.57899,-81.49734,6.5,FLK_lower_8,BMU,BMUQuest,3786,Not recovered,4/19/16,not recovered,NA,O. faveolata,5x2x1,18.4725,35.3744,11.56976223,1.59661881,1.58058061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FLK,upper,UKI1 (Cheeca),24.89742,-80.61573,4,FLK_upper_4,BMU,BMUQuest,3787,SUCCESSFULLY RECOVERED,4/27/16,1/7/20,3.698630137,O. faveolata,5x2x1,16.5996,33.6536,11.28338814,1.471153859,1.46909434,30.5286,29.8215,7.344901085,1.61518713,0.100172997,0.02708381,3.838314059,1.037766394,0.705751419,0.190814273,
FLK,middle,MKI1,24.68554,-81.04336,3.5,FLK_middle_4,BMU,BMUQuest,3788,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,19.79,37.1256,12.54884148,1.57703801,1.59526647,42.8565,32.1675,11.55681896,1.70959466,0.042297363,0.011228027,0.949725157,0.25210886,2.934336662,0.778933005,
FLK,upper,UKI2,24.95375,-80.54806,3,FLK_upper_3,BMU,BMUQuest,3789,SUCCESSFULLY RECOVERED,4/27/16,1/7/20,3.698630137,O. faveolata,5x2x1,15.1419,32.1932,11.25236893,1.345663308,1.34397221,20.89,20.492,2.195986748,1.41354648,0.095538139,0.025830682,8.960844043,2.422746723,0.115802765,0.031309636,
FLK,middle,MKI1,24.68554,-81.04336,3.5,FLK_middle_4,BMU,BMUQuest,3790,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,15.2734,32.9393,11.54856205,1.322536947,1.32937063,37.4654,386.2403,9.749379158,1.59209245,0.03202343,0.008500765,1.767159462,0.469100512,3.188592911,0.846426482,
FLK,middle,MKO1,24.63127,-81.09255,6,FLK_middle_6,BMU,BMUQuest,3791,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,17.2547,34.2235,11.31554031,1.52486753,1.50308557,39.152,37.8985,10.32015324,1.63302825,0.104919434,0.027851341,0.890467636,0.236378682,2.546253204,0.675914487,
FLK,upper,UKO1,24.9025,-80.53104,14,FLK_upper_14,BMU,BMUQuest,3792,SUCCESSFULLY RECOVERED,4/27/16,1/7/20,3.698630137,O. faveolata,5x2x1,17.5481,34.3164,11.60028362,1.512730255,1.50166121,41.7967,41.0115,10.68453026,1.57944865,0.095066071,0.025703049,0.820687289,0.221889526,4.204184532,1.136686929,
FLK,upper,UKI2,24.95375,-80.54806,3,FLK_upper_3,BMU,BMUQuest,3793,SUCCESSFULLY RECOVERED,4/27/16,1/7/20,3.698630137,O. faveolata,5x2x1,17.1808,34.3171,11.5489912,1.487645085,1.49365832,32.0973,31.4766,8.722706795,1.60328818,0.647755623,0.175133928,2.178528782,0.589009634,0.245407105,0.06635081,
FLK,lower,LKI2,24.57899,-81.49734,6.5,FLK_lower_8,BMU,BMUQuest,3794,Not Recovered,4/19/16,Not recovered,NA,O. faveolata,5x2x1,17.7584,34.1406,12.06285095,1.472156132,1.47202538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FLK,lower,LKI1 (Jaap),24.5859,-81.58272,3,FLK_lower_3,BMU,BMUQuest,3795,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,17.6814,34.3909,11.63021278,1.520298926,1.51364339,43.3443,40.149,8.776170731,1.58383411,0.728625298,0.112072581,2.125416752,0.326918295,5.571836472,0.857024995,
FLK,middle,MKI2 (Dustan Rocks),24.68988,-81.0294,5,FLK_middle_1b,BMU,BMUQuest,3796,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,17.6855,34.8033,11.53255463,1.533528396,1.50481905,34.2432,33.3171,9.193350792,1.62141917,0.225520134,0.059865345,2.113683704,0.561086947,0.584652901,0.15519877,
FLK,upper,UKI2,24.95375,-80.54806,3,FLK_upper_3,BMU,BMUQuest,3797,SUCCESSFULLY RECOVERED,4/27/16,1/7/20,3.698630137,O. faveolata,5x2x1,14.4679,30.8197,11.55541134,1.252045433,1.220471147,28.9855,28.3199,4.019090652,1.43011926,0.117828369,0.0318573,7.418492319,2.005740516,3.060593605,0.827493827,
FLK,upper,UKO3,24.88266,-80.56088,13,FLK_upper_13,BMU,BMUQuest,3798,Not Recovered,4/27/16,not recovered,NA,O. faveolata,5x2x1,17.4505,34.7167,12.22493362,1.427451514,1.4227948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
FLK,middle,MKO2,24.63388,-81.08344,5,FLK_middle_5,BMU,BMUQuest,3799,SUCCESSFULLY RECOVERED,4/20/16,1/25/20,3.767123288,O. faveolata,5x2x1,14.4115,31.9723,10.88451576,1.324036854,1.33437605,33.1088,32.3327,6.772899628,1.6700068,0.173867226,0.046153845,3.937748906,1.045293346,2.059095383,0.546596229,
FLK,lower,LKI2,24.57899,-81.49734,6.5,FLK_lower_8,BMU,BMUQuest,3800,SUCCESSFULLY RECOVERED,4/19/16,10/18/22,6.501369863,O. faveolata,5x2x1,13.4816,30.521,10.12176418,1.331941721,1.34788913,31.5665,29.8537,8.367925644,1.45048933,0.337752342,0.05195095,1.416086194,0.217813511,0.349931717,0.053824305,
PR,east,Fajardo,18.33696,-65.56462,19.8,PR_east_15b,BMU,NCRMP,4860,SUCCESSFULLY RECOVERED,8/12/17,5/19/22,4.769863014,O. faveolata,5x2x1,16.1945,32.0957,NA,NA,NA,33.554,30.7932,8.961547852,1.62720959,1.030148506,0.21597025,NA,NA,0.216344833,0.045356614,Prescan Blocks not CT'd
PR,east,Fajardo,18.33696,-65.56462,19.8,PR_east_15b,BMU,NCRMP,4861,SUCCESSFULLY RECOVERED,8/12/17,5/19/22,4.769863014,O. faveolata,5x2x1,16.445,32.3713,NA,NA,NA,39.8527,36.0089,10.5965023,1.60850685,0.090499878,0.018973266,NA,NA,3.346135139,0.701515983,Prescan Blocks not CT'd
PR,east,Fajardo,18.33696,-65.56462,19.8,PR_east_15b,BMU,NCRMP,4862,SUCCESSFULLY RECOVERED,8/12/17,5/19/22,4.769863014,O. faveolata,5x2x1,15.3923,30.9173,NA,NA,NA,32.8266,29.6404,8.690803528,1.46892706,0.390684128,0.081906782,NA,NA,1.081578255,0.226752477,Prescan Blocks not CT'd
PR,east,Fajardo,18.33696,-65.56462,19.8,PR_east_15b,BMU,NCRMP,4863,SUCCESSFULLY RECOVERED,8/12/17,5/19/22,4.769863014,O. faveolata,5x2x1,16.854,32.876,NA,NA,NA,27.8176,24.6938,4.958164215,1.5578664,1.887828827,0.395782609,NA,NA,0.516812325,0.108349511,Prescan Blocks not CT'd
PR,east,Fajardo,18.33696,-65.56462,19.8,PR_east_15b,BMU,NCRMP,4864,SUCCESSFULLY RECOVERED,8/12/17,5/19/22,4.769863014,O. faveolata,5x2x1,16.9572,33.0109,NA,NA,NA,36.383,32.6184,9.894192696,1.56103131,0.921152115,0.193119197,NA,NA,0.918328285,0.192527182,Prescan Blocks not CT'd
STT,north,Inner Brass,18.38262,-64.97816,15.5,STT_north_15,BMU,NCRMP,4865,SUCCESSFULLY RECOVERED,8/13/17,2/18/22,4.520547945,O. faveolata,5x2x1,15.6925,31.7701,NA,NA,NA,35.6614,32.9104,9.079813957,1.65851715,0.109193802,0.024154993,NA,NA,1.107610703,0.245016913,Prescan Blocks not CT'd
STT,north,Inner Brass,18.38262,-64.97816,15.5,STT_north_15,BMU,NCRMP,4866,SUCCESSFULLY RECOVERED,8/13/17,2/18/22,4.520547945,O. faveolata,5x2x1,16.0276,32.0878,NA,NA,NA,32.0839,29.0853,7.518519402,1.63823843,0.706283569,0.156238487,NA,NA,0.803375244,0.177716342,Prescan Blocks not CT'd
STT,north,Inner Brass,18.38262,-64.97816,15.5,STT_north_15,BMU,NCRMP,4867,SUCCESSFULLY RECOVERED,8/13/17,2/18/22,4.520547945,O. faveolata,5x2x1,14.7728,30.8722,NA,NA,NA,30.6602,27.7427,6.950577736,1.60271028,0.198277473,0.04386138,NA,NA,0.348481178,0.077088261,Prescan Blocks not CT'd
STT,north,Inner Brass,18.38262,-64.97816,15.5,STT_north_15,BMU,NCRMP,4868,Base Only,8/13/17,2/18/22,4.520547945,O. faveolata,5x2x1,12.6551,28.7656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STT,north,Inner Brass,18.38262,-64.97816,15.5,STT_north_15,BMU,NCRMP,4869,SUCCESSFULLY RECOVERED,8/13/17,2/18/22,4.520547945,O. faveolata,5x2x1,14.1936,30.35,NA,NA,NA,26.8648,24.1488,5.438189507,1.52326581,0.141448975,0.031290228,NA,NA,0.226567268,0.050119426,Prescan Blocks not CT'd
STJ,north,Johnson's Reef,18.36316,-64.77052,15.9,STJ_north_15,BMU,NCRMP,4870,SUCCESSFULLY RECOVERED,8/14/17,3/10/22,4.57260274,O. faveolata,5x2x1,14.9893,30.7688,NA,NA,NA,28.7813,26.2591,5.736305237,1.67253776,1.419734001,0.310487064,NA,NA,1.078187943,0.235793049,Prescan Blocks not CT'd
STJ,north,Johnson's Reef,18.36316,-64.77052,15.9,STJ_north_15,BMU,NCRMP,4871,SUCCESSFULLY RECOVERED,8/14/17,3/10/22,4.57260274,O. faveolata,5x2x1,14.5653,30.2658,NA,NA,NA,29.8706,28.4144,8.34478569,1.47624705,0.520580292,0.113847697,NA,NA,0.652656555,0.142731961,Prescan Blocks not CT'd
STJ,north,Johnson's Reef,18.36316,-64.77052,15.9,STJ_north_15,BMU,NCRMP,4872,SUCCESSFULLY RECOVERED,8/14/17,3/10/22,4.57260274,O. faveolata,5x2x1,16.6076,32.6851,NA,NA,NA,34.065,31.8473,9.284623146,1.61176754,0.450036049,0.098420107,NA,NA,0.83141613,0.181825577,Prescan Blocks not CT'd
STJ,north,Johnson's Reef,18.36316,-64.77052,15.9,STJ_north_15,BMU,NCRMP,4873,SUCCESSFULLY RECOVERED,8/14/17,3/10/22,4.57260274,O. faveolata,5x2x1,16.0495,32.1348,NA,NA,NA,35.0394,32.6779,9.200431824,1.54846052,0.645515442,0.141170243,NA,NA,1.84476757,0.403439283,Prescan Blocks not CT'd
STJ,north,Johnson's Reef,18.36316,-64.77052,15.9,STJ_north_15,BMU,NCRMP,4874,Not Recovered,8/14/17,not recovered,NA,O. faveolata,5x2x1,13.168,29.4013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STT,west,Savannah,18.34082,-65.08269,16,STT_west_15,BMU,NCRMP,4875,SUCCESSFULLY RECOVERED,8/13/17,2/25/22,4.539726027,O. faveolata,5x2x1,12.1051,28.1391,NA,NA,NA,33.0519,27.998,8.281210899,1.317773819,0.47563076,0.104770807,NA,NA,1.002905846,0.220917703,Prescan Blocks not CT'd
STT,west,Savannah,18.34082,-65.08269,16,STT_west_15,BMU,NCRMP,4876,Not Recovered,8/13/17,not recovered,NA,O. faveolata,5x2x1,17.864,33.8967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STT,west,Savannah,18.34082,-65.08269,16,STT_west_15,BMU,NCRMP,4877,SUCCESSFULLY RECOVERED,8/13/17,2/25/22,4.539726027,O. faveolata,5x2x1,15.4248,31.3743,NA,NA,NA,31.4191,28.8002,7.515875816,1.50919402,0.753121376,0.165895777,NA,NA,0.932344437,0.205374604,Prescan Blocks not CT'd
STT,west,Savannah,18.34082,-65.08269,16,STT_west_15,BMU,NCRMP,4878,SUCCESSFULLY RECOVERED,8/13/17,2/25/22,4.539726027,O. faveolata,5x2x1,15.9424,32.0203,NA,NA,NA,33.4308,28.0778,7.734915733,1.44947674,1.357257843,0.298973514,NA,NA,0.637155533,0.140351098,Prescan Blocks not CT'd
STT,west,Savannah,18.34082,-65.08269,16,STT_west_15,BMU,NCRMP,4879,Not Recovered,8/13/17,not recovered,NA,O. faveolata,5x2x1,15.8335,31.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STJ,east,Newfound,18.34744,-64.66539,15.6,STJ_east_15,BMU,NCRMP,4880,Not Recovered,8/14/17,not recovered,NA,O. faveolata,5x2x1,16.9074,32.7818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STJ,east,Newfound,18.34744,-64.66539,15.6,STJ_east_15,BMU,NCRMP,4881,SUCCESSFULLY RECOVERED,8/14/17,3/22/22,4.605479452,O. faveolata,5x2x1,15.356,31.0424,NA,NA,NA,30.1568,23.8471,4.855768204,1.45557346,3.023231506,0.656442296,NA,NA,1.471481323,0.319506653,Prescan Blocks not CT'd
STJ,east,Newfound,18.34744,-64.66539,15.6,STJ_east_15,BMU,NCRMP,4882,SUCCESSFULLY RECOVERED,8/14/17,3/22/22,4.605479452,O. faveolata,5x2x1,13.4952,29.7653,NA,NA,NA,31.4401,28.6696,8.366638184,1.42977524,0.272958756,0.05926826,NA,NA,0.331400871,0.071957952,Prescan Blocks not CT'd
STJ,east,Newfound,18.34744,-64.66539,15.6,STJ_east_15,BMU,NCRMP,4883,SUCCESSFULLY RECOVERED,8/14/17,3/22/22,4.605479452,O. faveolata,5x2x1,18.6968,34.6289,NA,NA,NA,37.1125,32.3108,9.321676254,1.62877383,1.287949562,0.279655913,NA,NA,1.025144577,0.222592368,Prescan Blocks not CT'd
STJ,east,Newfound,18.34744,-64.66539,15.6,STJ_east_15,BMU,NCRMP,4884,Not Recovered,8/14/17,not recovered,NA,O. faveolata,5x2x1,16.7448,32.7916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STJ,south,Tektite,18.30976,-64.72299,15.7,STJ_south_15,BMU,NCRMP,4885,SUCCESSFULLY RECOVERED,8/14/17,2/1/22,4.471232877,O. faveolata,5x2x1,14.3163,30.1297,NA,NA,NA,21.5517,19.5087,2.252695084,1.45685334,0.303274155,0.067827859,NA,NA,0.256633759,0.057396643,Prescan Blocks not CT'd
STJ,south,Tektite,18.30976,-64.72299,15.7,STJ_south_15,BMU,NCRMP,4886,SUCCESSFULLY RECOVERED,8/14/17,2/1/22,4.471232877,O. faveolata,5x2x1,16.5113,32.681,NA,NA,NA,23.481,22.0829,4.091274261,1.4662787,0.792551994,0.177255808,NA,NA,0.145371437,0.032512607,Prescan Blocks not CT'd
STJ,south,Tektite,18.30976,-64.72299,15.7,STJ_south_15,BMU,NCRMP,4887,SUCCESSFULLY RECOVERED,8/14/17,2/1/22,4.471232877,O. faveolata,5x2x1,14.8375,30.6852,NA,NA,NA,32.1038,30.0303,8.620499611,1.55176564,0.696018219,0.155665839,NA,NA,0.804327965,0.179889526,Prescan Blocks not CT'd
STJ,south,Tektite,18.30976,-64.72299,15.7,STJ_south_15,BMU,NCRMP,4888,SUCCESSFULLY RECOVERED,8/14/17,2/1/22,4.471232877,O. faveolata,5x2x1,14.7123,30.7878,NA,NA,NA,32.0866,30.0359,7.965620041,1.58757372,0.270195007,0.060429643,NA,NA,0.619199753,0.138485239,Prescan Blocks not CT'd
STJ,south,Tektite,18.30976,-64.72299,15.7,STJ_south_15,BMU,NCRMP,4889,SUCCESSFULLY RECOVERED,8/14/17,2/1/22,4.471232877,O. faveolata,5x2x1,15.9986,32.1224,NA,NA,NA,31.9267,28.0821,7.296578407,1.46981937,1.671853065,0.373913216,NA,NA,1.075055122,0.240438186,Prescan Blocks not CT'd
STT,south,Brewer's Bay,18.34435,-64.98433,10,STT_south_15,BMU,NCRMP,4890,SUCCESSFULLY RECOVERED,8/15/17,12/17/22,5.342465753,O. faveolata,5x2x1,15.9858,31.916,NA,NA,NA,32.9469,30.5426,7.871635437,1.64834758,0.327830315,0.06136311,NA,NA,1.072840691,0.20081377,Prescan Blocks not CT'd
STT,south,Brewer's Bay,18.34435,-64.98433,10,STT_south_15,BMU,NCRMP,4891,SUCCESSFULLY RECOVERED,8/15/17,12/17/22,5.342465753,O. faveolata,5x2x1,15.4686,31.5443,NA,NA,NA,32.7609,27.1113,7.070955276,1.60629606,0.591047287,0.110631928,NA,NA,0.140324593,0.026265885,Prescan Blocks not CT'd
STT,south,Brewer's Bay,18.34435,-64.98433,10,STT_south_15,BMU,NCRMP,4892,SUCCESSFULLY RECOVERED,8/15/17,12/17/22,5.342465753,O. faveolata,5x2x1,15.9277,32.0568,NA,NA,NA,29.0881,25.9031,5.709474564,1.64483757,0.349339485,0.065389186,NA,NA,0.572645187,0.107187433,Prescan Blocks not CT'd
STT,south,Brewer's Bay,18.34435,-64.98433,10,STT_south_15,BMU,NCRMP,4893,SUCCESSFULLY RECOVERED,8/15/17,12/17/22,5.342465753,O. faveolata,5x2x1,15.2003,30.8491,NA,NA,NA,32.2477,29.5646,8.374259949,1.61530009,0.235957146,0.044166338,NA,NA,0.61885643,0.115837229,Prescan Blocks not CT'd
STT,south,Brewer's Bay,18.34435,-64.98433,10,STT_south_15,BMU,NCRMP,4894,SUCCESSFULLY RECOVERED,8/15/17,12/17/22,5.342465753,O. faveolata,5x2x1,15.8521,32.0597,NA,NA,NA,32.7938,28.5143,6.841418266,1.57992405,0.766201973,0.143417292,NA,NA,1.216040611,0.227617858,Prescan Blocks not CT'd
STJ,west,Steven Cay,18.32802,-64.80903,14.5,STJ_west_15,BMU,NCRMP,4895,Not Recovered,8/15/17,not recovered,NA,O. faveolata,5x2x1,15.4671,31.4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Prescan Blocks not CT'd
STJ,west,Steven Cay,18.32802,-64.80903,14.5,STJ_west_15,BMU,NCRMP,4896,SUCCESSFULLY RECOVERED,8/15/17,3/28/22,4.619178082,O. faveolata,5x2x1,17.3427,33.6087,NA,NA,NA,33.0501,30.4423,6.945084572,1.5916949,3.235267639,0.700398985,NA,NA,2.974411011,0.643926464,Prescan Blocks not CT'd
STJ,west,Steven Cay,18.32802,-64.80903,14.5,STJ_west_15,BMU,NCRMP,4897,SUCCESSFULLY RECOVERED,8/15/17,3/28/22,4.619178082,O. faveolata,5x2x1,15.218,30.981,NA,NA,NA,30.9122,30.0012,9.51210022,1.51093618,0.78532505,0.170014023,NA,NA,0.043413162,0.00939846,Noted to by buried and not viable
STJ,west,Steven Cay,18.32802,-64.80903,14.5,STJ_west_15,BMU,NCRMP,4898,SUCCESSFULLY RECOVERED,8/15/17,3/28/22,4.619178082,O. faveolata,5x2x1,16.56,32.6612,NA,NA,NA,31.8264,29.3533,7.54486084,1.63514488,1.04884243,0.227062566,NA,NA,0.766785622,0.166000446,Prescan Blocks not CT'd
STJ,west,Steven Cay,18.32802,-64.80903,14.5,STJ_west_15,BMU,NCRMP,4899,SUCCESSFULLY RECOVERED,8/15/17,3/28/22,4.619178082,O. faveolata,5x2x1,14.9265,30.8493,NA,NA,NA,34.6383,30.7968,7.82946682,1.52146411,0.729389191,0.15790454,NA,NA,2.196699142,0.475560609,Prescan Blocks not CT'd
STX,west,Sprat Hole,17.7338,-64.89639,15,STX_west_15,BMU,NCRMP,6416,SUCCESSFULLY RECOVERED,9/12/19,9/7/22,2.989041096,O. faveolata,5x2x1,15.9724,31.4093,11.00426674,1.451473358,1.52964503,32.8099,30.5451,9.039971352,1.57994468,0.041121483,0.013757416,1.923173905,0.643408318,0.625731468,0.209341875,
STX,west,Sprat Hole,17.7338,-64.89639,15,STX_west_15,BMU,NCRMP,6417,SUCCESSFULLY RECOVERED,9/12/19,9/7/22,2.989041096,O. faveolata,5x2x1,11.2581,26.811,10.07922649,1.116960712,1.205544106,22.9975,21.2506,4.103196144,1.34646444,0.032504082,0.010874418,5.943526264,1.988439126,0.249157906,0.083357136,
STX,west,Sprat Hole,17.7338,-64.89639,15,STX_west_15,BMU,NCRMP,6418,SUCCESSFULLY RECOVERED,9/12/19,9/7/22,2.989041096,O. faveolata,5x2x1,13.1015,28.6904,11.91806316,1.099297749,1.190285989,27.1105,25.2262,7.213391304,1.254772784,0.047241211,0.015804805,4.657430645,1.558168823,0.488333702,0.163374703,
STX,west,Sprat Hole,17.7338,-64.89639,15,STX_west_15,BMU,NCRMP,6419,SUCCESSFULLY RECOVERED,9/12/19,9/7/22,2.989041096,O. faveolata,5x2x1,17.5938,33.0531,11.70125484,1.503582329,1.59620376,32.9211,29.8602,8.835033417,1.57137178,0.644202232,0.21552137,2.222019191,0.743388638,0.20716095,0.069306826,
STX,west,Sprat Hole,17.7338,-64.89639,15,STX_west_15,BMU,NCRMP,6420,SUCCESSFULLY RECOVERED,9/12/19,9/7/22,2.989041096,O. faveolata,5x2x1,16.2181,31.7312,11.39140606,1.423713624,1.51880091,34.1496,30.9583,9.326920509,1.50815016,0.043061256,0.014406378,2.021424295,0.676278522,0.76563549,0.256147529,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6421,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,12.6411,28.1309,10.54365635,1.19892944,1.29860779,31.897,28.4671,9.423325539,1.306192026,0.146504402,0.049058814,0.973826409,0.326097834,0.78026104,0.261280073,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6422,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,17.557,33.0114,11.89870834,1.47553831,1.56668112,29.6155,27.1305,6.935342789,1.55776553,4.627510071,1.54957906,0.33585548,0.112465367,0.764785767,0.256097986,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6423,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,12.3683,27.9151,11.07052803,1.117227649,1.210473625,30.8168,28.1214,9.780055046,1.236175359,0.282099724,0.094464586,1.00837326,0.337666275,0.553178787,0.185238768,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6424,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,13.1351,28.6674,10.47958374,1.253399021,1.35286591,32.1506,29.6663,9.335400581,1.36470161,0.358523369,0.12005599,0.78565979,0.263087911,1.052687645,0.352505496,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6425,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,16.128,31.691,10.98272324,1.468488247,1.5074208,36.6671,33.3254,9.9773283,1.53841347,0.274400711,0.091886477,0.730994229,0.244782471,1.467567444,0.491433135,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6426,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,8.4881,23.769,8.948578835,0.94854168,1.029425275,24.7633,21.9781,5.015421867,1.121865709,0.449598312,0.150553563,3.483558656,1.166512761,0.81768322,0.273811353,
STX,north,Salt River,17.78532,-64.75953,15,STX_north_15,BMU,NCRMP,6427,SUCCESSFULLY RECOVERED,9/11/19,9/5/22,2.98630137,O. faveolata,5x2x1,11.8489,27.4253,10.83964348,1.093107907,1.193120898,31.8462,27.571,8.333301544,1.245665819,0.306535721,0.102647283,2.199806215,0.736632356,1.277529716,0.427796648,
